2020-03-30 16:25:03.527 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.527 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapDocumentation' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapTag' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapApiInfo' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapOperation' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapSchemes' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapApiListings' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapAuthorizations' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'toPropertyEntry' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.528 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapOperations' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'scopeToString' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'toScheme' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mapResponseMessages' on target class 'class springfox.documentation.swagger2.mappers.ServiceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Finished creating instance of bean 'serviceModelToSwagger2MapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'vendorExtensionsMapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'parameterMapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'modelMapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'licenseMapperImpl'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'securityMapperImpl'
2020-03-30 16:25:03.529 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiListingReferenceScanner'
2020-03-30 16:25:03.529 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'apiListingReferenceScanner'
2020-03-30 16:25:03.531 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Eagerly caching bean 'apiListingReferenceScanner' to allow for resolving potential circular references
2020-03-30 16:25:03.531 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'metaDataSourceAdvisor'
2020-03-30 16:25:03.531 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'scan' on target class 'class springfox.documentation.spring.web.scanners.ApiListingReferenceScanner'
2020-03-30 16:25:03.531 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.531 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Finished creating instance of bean 'apiListingReferenceScanner'
2020-03-30 16:25:03.531 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiDocumentationScanner'
2020-03-30 16:25:03.531 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'apiDocumentationScanner'
2020-03-30 16:25:03.533 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'apiListingReferenceScanner'
2020-03-30 16:25:03.534 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiListingScanner'
2020-03-30 16:25:03.534 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'apiListingScanner'
2020-03-30 16:25:03.537 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiDescriptionReader'
2020-03-30 16:25:03.537 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'apiDescriptionReader'
2020-03-30 16:25:03.544 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'cachingOperationReader'
2020-03-30 16:25:03.544 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'cachingOperationReader'
2020-03-30 16:25:03.545 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiOperationReader'
2020-03-30 16:25:03.545 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'apiOperationReader'
2020-03-30 16:25:03.547 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'documentationPluginsManager'
2020-03-30 16:25:03.547 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'documentationPluginsManager'
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.documentationPlugins
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.apiListingPlugins
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.parameterPlugins
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.parameterExpanderPlugins
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.operationBuilderPlugins
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.resourceGroupingStrategies
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.operationModelsProviders
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.defaultsProviders
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.pathDecorators
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Registered injected element on class [springfox.documentation.spring.web.plugins.DocumentationPluginsManager]: AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.apiListingScanners
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Eagerly caching bean 'documentationPluginsManager' to allow for resolving potential circular references
2020-03-30 16:25:03.553 TRACE 12372 --- [main] o.s.b.f.annotation.InjectionMetadata     : Processing injected element of bean 'documentationPluginsManager': AutowiredFieldElement for private org.springframework.plugin.core.PluginRegistry springfox.documentation.spring.web.plugins.DocumentationPluginsManager.documentationPlugins
2020-03-30 16:25:03.556 DEBUG 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'documentationPluginRegistry'
2020-03-30 16:25:03.556 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating instance of bean 'documentationPluginRegistry'
2020-03-30 16:25:03.557 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Eagerly caching bean 'documentationPluginRegistry' to allow for resolving potential circular references
2020-03-30 16:25:03.558 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Getting BeanInfo for class [org.springframework.plugin.core.support.PluginRegistryFactoryBean]
2020-03-30 16:25:03.561 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Caching PropertyDescriptors for class [org.springframework.plugin.core.support.PluginRegistryFactoryBean]
2020-03-30 16:25:03.562 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'applicationContext' of type [org.springframework.context.ApplicationContext]
2020-03-30 16:25:03.562 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'class' of type [java.lang.Class]
2020-03-30 16:25:03.562 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'exclusions' of type [[Ljava.lang.Class;]
2020-03-30 16:25:03.563 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'object' of type [org.springframework.plugin.core.OrderAwarePluginRegistry]
2020-03-30 16:25:03.563 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'objectType' of type [java.lang.Class]
2020-03-30 16:25:03.563 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'singleton' of type [boolean]
2020-03-30 16:25:03.563 TRACE 12372 --- [main] o.s.beans.CachedIntrospectionResults     : Found bean property 'type' of type [java.lang.Class]
2020-03-30 16:25:03.568 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Invoking afterPropertiesSet() on bean with name 'documentationPluginRegistry'
2020-03-30 16:25:03.568 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'metaDataSourceAdvisor'
2020-03-30 16:25:03.568 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getObject' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getObject' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getObjectType' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'isSingleton' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'isSingleton' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setType' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'onApplicationEvent' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.569 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'onApplicationEvent' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setApplicationContext' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'afterPropertiesSet' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getBeans' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.570 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setExclusions' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.571 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.571 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getObject' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.571 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.571 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getObjectType' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.571 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.571 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setApplicationContext' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.572 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.572 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'onApplicationEvent' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.572 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.572 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'afterPropertiesSet' on target class 'class org.springframework.plugin.core.support.PluginRegistryFactoryBean'
2020-03-30 16:25:03.572 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.572 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Finished creating instance of bean 'documentationPluginRegistry'
2020-03-30 16:25:03.573 TRACE 12372 --- [main] o.s.aop.framework.JdkDynamicAopProxy     : Creating JDK dynamic proxy: org.springframework.plugin.core.support.AbstractTypeAwareSupport$BeansOfTypeTargetSource@7af443a3
2020-03-30 16:25:03.578 TRACE 12372 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Returning cached instance of singleton bean 'metaDataSourceAdvisor'
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'initialize' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'reverse' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'create' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'create' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'create' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.578 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'create' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'createReverse' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'contains' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'create' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'create' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPlugins' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPluginFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.579 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPluginFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPluginFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPluginsFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPluginsFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPluginsFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'hasPluginFor' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'countPlugins' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'iterator' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.580 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'initialize' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.581 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.581 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getPlugins' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.581 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.581 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'spliterator' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
2020-03-30 16:25:03.581 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:03.581 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'forEach' on target class 'class org.springframework.plugin.core.OrderAwarePluginRegistry'
